Cycle Number,Heat Rate 1 [C/min],Ramp 1 Duration [min],Temperature Dwell 1 [min],Heat Rate 2 [C/min],Ramp 2 Duration [min],Temperature Dwell 2 [min],Vacuum Pressure (*Patm) [Pa],Vacuum Start Time [min],Vacuum Duration [min],Autoclave Pressure (*Patm) [Pa],Autoclave Start Time [min],Autoclave Duration [min],AD. Porosity (%),PR. Porosity (%),Eff. Porosity (%),Max (Fiber Volume Fraction) (%),Cure Cycle Total Time [min],AD. Volume [m^3],PR. Volume [m^3]
1588,4,22.5,60,4,16.75,120,0.2,1,218.25,4,40,179.25,88.61674554,96.5161513,89.00761519,58.3526,219.25,2.47E-09,3.94E-11
1589,4,22.5,60,4,16.75,120,0.2,1,218.25,4,60,159.25,88.61674554,96.60430529,89.01383724,58.3526,219.25,2.47E-09,3.86E-11
1590,4,22.5,60,4,16.75,120,0.2,1,218.25,4,80,139.25,88.61674554,96.59996507,89.0129462,58.3526,219.25,2.47E-09,3.86E-11
1591,4,22.5,60,4,16.75,120,0.2,20,199.25,2,1,218.25,88.61674557,96.52993392,88.8217123,56.5883,219.25,2.47E-09,2.01E-11
1592,4,22.5,60,4,16.75,120,0.2,20,199.25,2,20,199.25,88.61674557,94.59494706,88.61718935,56.5883,219.25,2.47E-09,8.72E-14
1593,4,22.5,60,4,16.75,120,0.2,20,199.25,2,40,179.25,88.61674557,94.59494706,88.61718935,56.5883,219.25,2.47E-09,8.72E-14
1594,4,22.5,60,4,16.75,120,0.2,20,199.25,2,60,159.25,88.61674557,94.59494706,88.61718935,56.5883,219.25,2.47E-09,8.72E-14
1595,4,22.5,60,4,16.75,120,0.2,20,199.25,2,80,139.25,88.61674557,94.59494708,88.61718936,56.5883,219.25,2.47E-09,8.72E-14
1596,4,22.5,60,4,16.75,120,0.2,20,199.25,3,1,218.25,88.61674557,96.68984647,89.1045374,57.4705,219.25,2.47E-09,4.63E-11
1597,4,22.5,60,4,16.75,120,0.2,20,199.25,3,20,199.25,88.61674557,96.66299259,88.79050206,57.4705,219.25,2.47E-09,1.60E-11
1598,4,22.5,60,4,16.75,120,0.2,20,199.25,3,40,179.25,88.61674557,94.59494706,88.61718935,57.4705,219.25,2.47E-09,8.72E-14
1599,4,22.5,60,4,16.75,120,0.2,20,199.25,3,60,159.25,88.61674557,94.59494706,88.61718935,57.4705,219.25,2.47E-09,8.72E-14
1600,4,22.5,60,4,16.75,120,0.2,20,199.25,3,80,139.25,88.61674557,94.59494708,88.61718936,57.4705,219.25,2.47E-09,8.72E-14
1601,4,22.5,60,4,16.75,120,0.2,20,199.25,4,1,218.25,88.61674557,96.70088756,89.36928645,58.3526,219.25,2.47E-09,7.36E-11
1602,4,22.5,60,4,16.75,120,0.2,20,199.25,4,20,199.25,88.61674557,96.66904903,89.03913491,58.3526,219.25,2.47E-09,4.01E-11
1603,4,22.5,60,4,16.75,120,0.2,20,199.25,4,40,179.25,88.61674557,94.59494706,88.61718935,58.3526,219.25,2.47E-09,8.72E-14
1604,4,22.5,60,4,16.75,120,0.2,20,199.25,4,60,159.25,88.61674557,94.59494706,88.61718935,58.3526,219.25,2.47E-09,8.72E-14
1605,4,22.5,60,4,16.75,120,0.2,20,199.25,4,80,139.25,88.61674557,94.59494708,88.61718936,58.3526,219.25,2.47E-09,8.72E-14
1606,4,22.5,60,4,16.75,120,0.2,40,179.25,2,1,218.25,88.61682033,96.53089219,88.82186308,56.5883,219.25,2.47E-09,2.01E-11
1607,4,22.5,60,4,16.75,120,0.2,40,179.25,2,20,199.25,88.61682033,96.61670868,88.72118624,56.5883,219.25,2.47E-09,9.72E-12
1608,4,22.5,60,4,16.75,120,0.2,40,179.25,2,40,179.25,88.61682033,94.59641291,88.61726433,56.5883,219.25,2.47E-09,8.72E-14
1609,4,22.5,60,4,16.75,120,0.2,40,179.25,2,60,159.25,88.61682033,94.59641291,88.61726433,56.5883,219.25,2.47E-09,8.72E-14
1610,4,22.5,60,4,16.75,120,0.2,40,179.25,2,80,139.25,88.61682033,94.59641292,88.61726433,56.5883,219.25,2.47E-09,8.72E-14
1611,4,22.5,60,4,16.75,120,0.2,40,179.25,3,1,218.25,88.61682033,96.69076195,89.10478674,57.4705,219.25,2.47E-09,4.63E-11
1612,4,22.5,60,4,16.75,120,0.2,40,179.25,3,20,199.25,88.61682033,96.66256389,89.00070348,57.4705,219.25,2.47E-09,3.63E-11
1613,4,22.5,60,4,16.75,120,0.2,40,179.25,3,40,179.25,88.61682033,94.59641291,88.61726433,57.4705,219.25,2.47E-09,8.72E-14
1614,4,22.5,60,4,16.75,120,0.2,40,179.25,3,60,159.25,88.61682033,94.59641291,88.61726433,57.4705,219.25,2.47E-09,8.72E-14
1615,4,22.5,60,4,16.75,120,0.2,40,179.25,3,80,139.25,88.61682033,94.59641292,88.61726433,57.4705,219.25,2.47E-09,8.72E-14
1616,4,22.5,60,4,16.75,120,0.2,40,179.25,4,1,218.25,88.61682033,96.70180006,89.36962354,58.3526,219.25,2.47E-09,7.36E-11
1617,4,22.5,60,4,16.75,120,0.2,40,179.25,4,20,199.25,88.61682033,96.66669279,89.26596803,58.3526,219.25,2.47E-09,6.35E-11
1618,4,22.5,60,4,16.75,120,0.2,40,179.25,4,40,179.25,88.61682033,96.6452535,88.78915535,58.3526,219.25,2.47E-09,1.60E-11
1619,4,22.5,60,4,16.75,120,0.2,40,179.25,4,60,159.25,88.61682033,94.59641291,88.61726433,58.3526,219.25,2.47E-09,8.72E-14
1620,4,22.5,60,4,16.75,120,0.2,40,179.25,4,80,139.25,88.61682033,94.59641292,88.61726433,58.3526,219.25,2.47E-09,8.72E-14
1621,4,22.5,60,4,16.75,120,0.2,60,159.25,2,1,218.25,88.61590989,96.53018184,88.8209329,56.5883,219.25,2.47E-09,2.01E-11
1622,4,22.5,60,4,16.75,120,0.2,60,159.25,2,20,199.25,88.61590989,96.61601532,88.72026576,56.5883,219.25,2.47E-09,9.72E-12
1623,4,22.5,60,4,16.75,120,0.2,60,159.25,2,40,179.25,88.61590989,96.33041282,88.62044787,56.5883,219.25,2.47E-09,4.69E-13
1624,4,22.5,60,4,16.75,120,0.2,60,159.25,2,60,159.25,88.61590989,94.59532849,88.61635382,56.5883,219.25,2.47E-09,8.72E-14
1625,4,22.5,60,4,16.75,120,0.2,60,159.25,2,80,139.25,88.61590989,94.59532849,88.61635382,56.5883,219.25,2.47E-09,8.72E-14
1626,4,22.5,60,4,16.75,120,0.2,60,159.25,3,1,218.25,88.61590989,96.69008323,89.10383295,57.4705,219.25,2.47E-09,4.63E-11
1627,4,22.5,60,4,16.75,120,0.2,60,159.25,3,20,199.25,88.61590989,96.66187961,88.99975813,57.4705,219.25,2.47E-09,3.63E-11
1628,4,22.5,60,4,16.75,120,0.2,60,159.25,3,40,179.25,88.61590989,96.63338769,88.90561614,57.4705,219.25,2.47E-09,2.74E-11
1629,4,22.5,60,4,16.75,120,0.2,60,159.25,3,60,159.25,88.61590989,94.59532849,88.61635382,57.4705,219.25,2.47E-09,8.72E-14
1630,4,22.5,60,4,16.75,120,0.2,60,159.25,3,80,139.25,88.61590989,94.59532849,88.61635382,57.4705,219.25,2.47E-09,8.72E-14
1631,4,22.5,60,4,16.75,120,0.2,60,159.25,4,1,218.25,88.61590989,96.70112353,89.36864946,58.3526,219.25,2.47E-09,7.36E-11
1632,4,22.5,60,4,16.75,120,0.2,60,159.25,4,20,199.25,88.61590989,96.66600934,89.26500127,58.3526,219.25,2.47E-09,6.35E-11
1633,4,22.5,60,4,16.75,120,0.2,60,159.25,4,40,179.25,88.61590989,96.66371176,89.1835333,58.3526,219.25,2.47E-09,5.50E-11
1634,4,22.5,60,4,16.75,120,0.2,60,159.25,4,60,159.25,88.61590989,96.64781247,88.83911295,58.3526,219.25,2.47E-09,2.08E-11
1635,4,22.5,60,4,16.75,120,0.2,60,159.25,4,80,139.25,88.61590989,94.59532849,88.61635382,58.3526,219.25,2.47E-09,8.72E-14
1636,4,22.5,60,4,16.75,120,0.2,80,139.25,2,1,218.25,88.57247597,96.52742442,88.77915856,56.5885,219.25,2.47E-09,2.01E-11
1637,4,22.5,60,4,16.75,120,0.2,80,139.25,2,20,199.25,88.57247597,96.61332604,88.67767576,56.5885,219.25,2.47E-09,9.72E-12
1638,4,22.5,60,4,16.75,120,0.2,80,139.25,2,40,179.25,88.57247597,96.32750935,88.57705157,56.5885,219.25,2.47E-09,4.69E-13
1639,4,22.5,60,4,16.75,120,0.2,80,139.25,2,60,159.25,88.57247597,96.7061707,88.57785474,56.5885,219.25,2.47E-09,4.72E-13
1640,4,22.5,60,4,16.75,120,0.2,80,139.25,2,80,139.25,88.57247597,94.5911113,88.57292417,56.5885,219.25,2.47E-09,8.72E-14
1641,4,22.5,60,4,16.75,120,0.2,80,139.25,3,1,218.25,88.57247597,96.68745029,89.06425469,57.4706,219.25,2.47E-09,4.63E-11
1642,4,22.5,60,4,16.75,120,0.2,80,139.25,3,20,199.25,88.57247597,96.65922607,88.95937834,57.4706,219.25,2.47E-09,3.63E-11
1643,4,22.5,60,4,16.75,120,0.2,80,139.25,3,40,179.25,88.57247597,96.63071563,88.8645024,57.4706,219.25,2.47E-09,2.74E-11
1644,4,22.5,60,4,16.75,120,0.2,80,139.25,3,60,159.25,88.57247597,96.63408527,88.86501169,57.4706,219.25,2.47E-09,2.74E-11
1645,4,22.5,60,4,16.75,120,0.2,80,139.25,3,80,139.25,88.57247597,90.27557206,88.57269998,57.4706,219.25,2.47E-09,2.77E-13
1646,4,22.5,60,4,16.75,120,0.2,80,139.25,4,1,218.25,88.57247597,96.6984992,89.33108462,58.3527,219.25,2.47E-09,7.36E-11
1647,4,22.5,60,4,16.75,120,0.2,80,139.25,4,20,199.25,88.57247597,96.66335918,89.22666551,58.3527,219.25,2.47E-09,6.35E-11
1648,4,22.5,60,4,16.75,120,0.2,80,139.25,4,40,179.25,88.57247597,96.66106343,89.14457664,58.3527,219.25,2.47E-09,5.50E-11
1649,4,22.5,60,4,16.75,120,0.2,80,139.25,4,60,159.25,88.57247597,96.65432397,89.14325664,58.3527,219.25,2.47E-09,5.50E-11
1650,4,22.5,60,4,16.75,120,0.2,80,139.25,4,80,139.25,88.57247597,96.6452068,88.8396627,58.3527,219.25,2.47E-09,2.49E-11
1651,4,22.5,60,4,16.75,120,0.5,1,218.25,2,1,218.25,85.48949003,92.49579847,85.65912797,56.3232,219.25,2.47E-09,3.17E-11
1652,4,22.5,60,4,16.75,120,0.5,1,218.25,2,20,199.25,85.48949003,92.4112043,85.59974885,56.3232,219.25,2.47E-09,2.09E-11
1653,4,22.5,60,4,16.75,120,0.5,1,218.25,2,40,179.25,85.48949003,92.47540397,85.52648877,56.3232,219.25,2.47E-09,6.83E-12
1654,4,22.5,60,4,16.75,120,0.5,1,218.25,2,60,159.25,85.48949003,92.47540397,85.52648877,56.3232,219.25,2.47E-09,6.83E-12
1655,4,22.5,60,4,16.75,120,0.5,1,218.25,2,80,139.25,85.48949003,92.47540397,85.52648877,56.3232,219.25,2.47E-09,6.83E-12
1656,4,22.5,60,4,16.75,120,0.5,1,218.25,3,1,218.25,85.48949003,92.49415528,85.79632464,57.2054,219.25,2.47E-09,5.86E-11
1657,4,22.5,60,4,16.75,120,0.5,1,218.25,3,20,199.25,85.48949003,92.41458298,85.73611287,57.2054,219.25,2.47E-09,4.78E-11
1658,4,22.5,60,4,16.75,120,0.5,1,218.25,3,40,179.25,85.48949003,92.38557197,85.66491152,57.2054,219.25,2.47E-09,3.39E-11
1659,4,22.5,60,4,16.75,120,0.5,1,218.25,3,60,159.25,85.48949003,92.38449427,85.66490769,57.2054,219.25,2.47E-09,3.39E-11
1660,4,22.5,60,4,16.75,120,0.5,1,218.25,3,80,139.25,85.48949003,92.3872085,85.66501024,57.2054,219.25,2.47E-09,3.39E-11
1661,4,22.5,60,4,16.75,120,0.5,1,218.25,4,1,218.25,85.48949003,92.4982253,85.93306753,58.0875,219.25,2.47E-09,8.64E-11
1662,4,22.5,60,4,16.75,120,0.5,1,218.25,4,20,199.25,85.48949003,92.41215556,85.86958174,58.0875,219.25,2.47E-09,7.52E-11
1663,4,22.5,60,4,16.75,120,0.5,1,218.25,4,40,179.25,85.48949003,92.40450972,85.80393514,58.0875,219.25,2.47E-09,6.17E-11
1664,4,22.5,60,4,16.75,120,0.5,1,218.25,4,60,159.25,85.48949003,92.40279106,85.80390219,58.0875,219.25,2.47E-09,6.17E-11
1665,4,22.5,60,4,16.75,120,0.5,1,218.25,4,80,139.25,85.48949003,92.49391715,85.81173001,58.0875,219.25,2.47E-09,6.17E-11
1666,4,22.5,60,4,16.75,120,0.5,20,199.25,2,1,218.25,85.48949003,92.50520299,85.5978908,56.3232,219.25,2.47E-09,2.01E-11
1667,4,22.5,60,4,16.75,120,0.5,20,199.25,2,20,199.25,85.48949003,88.01460548,85.48959779,56.3232,219.25,2.47E-09,8.72E-14
1668,4,22.5,60,4,16.75,120,0.5,20,199.25,2,40,179.25,85.48949003,88.01460548,85.48959779,56.3232,219.25,2.47E-09,8.72E-14
1669,4,22.5,60,4,16.75,120,0.5,20,199.25,2,60,159.25,85.48949003,88.01460548,85.48959779,56.3232,219.25,2.47E-09,8.72E-14
1670,4,22.5,60,4,16.75,120,0.5,20,199.25,2,80,139.25,85.48949003,88.01460548,85.48959779,56.3232,219.25,2.47E-09,8.72E-14
1671,4,22.5,60,4,16.75,120,0.5,20,199.25,3,1,218.25,85.48949003,92.50334145,85.73449372,57.2054,219.25,2.47E-09,4.63E-11
1672,4,22.5,60,4,16.75,120,0.5,20,199.25,3,20,199.25,85.48949003,92.39668502,85.60767364,57.2054,219.25,2.47E-09,2.26E-11
1673,4,22.5,60,4,16.75,120,0.5,20,199.25,3,40,179.25,85.48949003,88.01460548,85.48959779,57.2054,219.25,2.47E-09,8.72E-14
1674,4,22.5,60,4,16.75,120,0.5,20,199.25,3,60,159.25,85.48949003,88.01460548,85.48959779,57.2054,219.25,2.47E-09,8.72E-14
1675,4,22.5,60,4,16.75,120,0.5,20,199.25,3,80,139.25,85.48949003,88.01460548,85.48959779,57.2054,219.25,2.47E-09,8.72E-14
1676,4,22.5,60,4,16.75,120,0.5,20,199.25,4,1,218.25,85.48949003,92.50214658,85.8712413,58.0875,219.25,2.47E-09,7.36E-11
1677,4,22.5,60,4,16.75,120,0.5,20,199.25,4,20,199.25,85.48949003,92.40926899,85.72919991,58.0875,219.25,2.47E-09,4.64E-11
1678,4,22.5,60,4,16.75,120,0.5,20,199.25,4,40,179.25,85.48949003,88.01460548,85.48959779,58.0875,219.25,2.47E-09,8.72E-14
1679,4,22.5,60,4,16.75,120,0.5,20,199.25,4,60,159.25,85.48949003,88.01460548,85.48959779,58.0875,219.25,2.47E-09,8.72E-14
1680,4,22.5,60,4,16.75,120,0.5,20,199.25,4,80,139.25,85.48949003,88.01460548,85.48959779,58.0875,219.25,2.47E-09,8.72E-14
1681,4,22.5,60,4,16.75,120,0.5,40,179.25,2,1,218.25,85.48949003,92.50520352,85.59789044,56.3232,219.25,2.47E-09,2.01E-11
1682,4,22.5,60,4,16.75,120,0.5,40,179.25,2,20,199.25,85.48949003,92.29530101,85.53947724,56.3232,219.25,2.47E-09,9.72E-12
1683,4,22.5,60,4,16.75,120,0.5,40,179.25,2,40,179.25,85.48949003,88.01460548,85.48959779,56.3232,219.25,2.47E-09,8.72E-14
1684,4,22.5,60,4,16.75,120,0.5,40,179.25,2,60,159.25,85.48949003,88.01460548,85.48959779,56.3232,219.25,2.47E-09,8.72E-14
1685,4,22.5,60,4,16.75,120,0.5,40,179.25,2,80,139.25,85.48949003,88.01460548,85.48959779,56.3232,219.25,2.47E-09,8.72E-14
1686,4,22.5,60,4,16.75,120,0.5,40,179.25,3,1,218.25,85.48949003,92.50334145,85.73449372,57.2054,219.25,2.47E-09,4.63E-11
1687,4,22.5,60,4,16.75,120,0.5,40,179.25,3,20,199.25,85.48949003,92.39511736,85.67776917,57.2054,219.25,2.47E-09,3.63E-11
1688,4,22.5,60,4,16.75,120,0.5,40,179.25,3,40,179.25,85.48949003,91.91820053,85.50353206,57.2054,219.25,2.47E-09,3.02E-12
1689,4,22.5,60,4,16.75,120,0.5,40,179.25,3,60,159.25,85.48949003,88.01460548,85.48959779,57.2054,219.25,2.47E-09,8.72E-14
1690,4,22.5,60,4,16.75,120,0.5,40,179.25,3,80,139.25,85.48949003,88.01460548,85.48959779,57.2054,219.25,2.47E-09,8.72E-14
1691,4,22.5,60,4,16.75,120,0.5,40,179.25,4,1,218.25,85.48949003,92.50214658,85.8712413,58.0875,219.25,2.47E-09,7.36E-11
1692,4,22.5,60,4,16.75,120,0.5,40,179.25,4,20,199.25,85.48949003,92.40411138,85.81289783,58.0875,219.25,2.47E-09,6.35E-11
1693,4,22.5,60,4,16.75,120,0.5,40,179.25,4,40,179.25,85.48949003,92.37969164,85.64158506,58.0875,219.25,2.47E-09,2.93E-11
1694,4,22.5,60,4,16.75,120,0.5,40,179.25,4,60,159.25,85.48949003,88.01460548,85.48959779,58.0875,219.25,2.47E-09,8.72E-14
1695,4,22.5,60,4,16.75,120,0.5,40,179.25,4,80,139.25,85.48949003,88.01460548,85.48959779,58.0875,219.25,2.47E-09,8.72E-14
1696,4,22.5,60,4,16.75,120,0.5,60,159.25,2,1,218.25,85.48949003,92.50520972,85.59789062,56.3232,219.25,2.47E-09,2.01E-11
1697,4,22.5,60,4,16.75,120,0.5,60,159.25,2,20,199.25,85.48949003,92.29530737,85.53947733,56.3232,219.25,2.47E-09,9.72E-12
1698,4,22.5,60,4,16.75,120,0.5,60,159.25,2,40,179.25,85.48949003,91.67647045,85.49153572,56.3232,219.25,2.47E-09,4.69E-13
1699,4,22.5,60,4,16.75,120,0.5,60,159.25,2,60,159.25,85.48949003,88.01461491,85.48959779,56.3232,219.25,2.47E-09,8.72E-14
1700,4,22.5,60,4,16.75,120,0.5,60,159.25,2,80,139.25,85.48949003,88.01461491,85.48959779,56.3232,219.25,2.47E-09,8.72E-14
1701,4,22.5,60,4,16.75,120,0.5,60,159.25,3,1,218.25,85.48949003,92.50334765,85.73449413,57.2054,219.25,2.47E-09,4.63E-11
1702,4,22.5,60,4,16.75,120,0.5,60,159.25,3,20,199.25,85.48949003,92.39512364,85.67776949,57.2054,219.25,2.47E-09,3.63E-11
1703,4,22.5,60,4,16.75,120,0.5,60,159.25,3,40,179.25,85.48949003,92.35884994,85.6311314,57.2054,219.25,2.47E-09,2.74E-11
1704,4,22.5,60,4,16.75,120,0.5,60,159.25,3,60,159.25,85.48949003,92.15943404,85.51939828,57.2054,219.25,2.47E-09,6.02E-12
1705,4,22.5,60,4,16.75,120,0.5,60,159.25,3,80,139.25,85.48949003,88.01461491,85.48959779,57.2054,219.25,2.47E-09,8.72E-14
1706,4,22.5,60,4,16.75,120,0.5,60,159.25,4,1,218.25,85.48949003,92.50215278,85.87124194,58.0875,219.25,2.47E-09,7.36E-11
1707,4,22.5,60,4,16.75,120,0.5,60,159.25,4,20,199.25,85.48949003,92.40411766,85.81289838,58.0875,219.25,2.47E-09,6.35E-11
1708,4,22.5,60,4,16.75,120,0.5,60,159.25,4,40,179.25,85.48949003,92.3991229,85.77089389,58.0875,219.25,2.47E-09,5.50E-11
1709,4,22.5,60,4,16.75,120,0.5,60,159.25,4,60,159.25,85.48949003,92.37840064,85.65282335,58.0875,219.25,2.47E-09,3.16E-11
1710,4,22.5,60,4,16.75,120,0.5,60,159.25,4,80,139.25,85.48949003,88.01461491,85.48959779,58.0875,219.25,2.47E-09,8.72E-14
1711,4,22.5,60,4,16.75,120,0.5,80,139.25,2,1,218.25,85.48740163,92.54031747,85.59689737,56.3232,219.25,2.47E-09,2.01E-11
1712,4,22.5,60,4,16.75,120,0.5,80,139.25,2,20,199.25,85.48740163,92.33131694,85.53791026,56.3232,219.25,2.47E-09,9.72E-12
1713,4,22.5,60,4,16.75,120,0.5,80,139.25,2,40,179.25,85.48740163,91.71511352,85.48947069,56.3232,219.25,2.47E-09,4.69E-13
1714,4,22.5,60,4,16.75,120,0.5,80,139.25,2,60,159.25,85.48740163,92.53248014,85.49001214,56.3232,219.25,2.47E-09,4.72E-13
1715,4,22.5,60,4,16.75,120,0.5,80,139.25,2,80,139.25,85.48740163,88.06804244,85.48751227,56.3232,219.25,2.47E-09,8.72E-14
1716,4,22.5,60,4,16.75,120,0.5,80,139.25,3,1,218.25,85.48740163,92.53846344,85.73485818,57.2054,219.25,2.47E-09,4.63E-11
1717,4,22.5,60,4,16.75,120,0.5,80,139.25,3,20,199.25,85.48740163,92.43070507,85.67760028,57.2054,219.25,2.47E-09,3.63E-11
1718,4,22.5,60,4,16.75,120,0.5,80,139.25,3,40,179.25,85.48740163,92.39458783,85.6304985,57.2054,219.25,2.47E-09,2.74E-11
1719,4,22.5,60,4,16.75,120,0.5,80,139.25,3,60,159.25,85.48740163,92.40743269,85.63105466,57.2054,219.25,2.47E-09,2.74E-11
1720,4,22.5,60,4,16.75,120,0.5,80,139.25,3,80,139.25,85.48740163,92.25644074,85.53072289,57.2054,219.25,2.47E-09,8.50E-12
1721,4,22.5,60,4,16.75,120,0.5,80,139.25,4,1,218.25,85.48740163,92.53727373,85.87293894,58.0875,219.25,2.47E-09,7.36E-11
1722,4,22.5,60,4,16.75,120,0.5,80,139.25,4,20,199.25,85.48740163,92.4396605,85.81407172,58.0875,219.25,2.47E-09,6.35E-11
1723,4,22.5,60,4,16.75,120,0.5,80,139.25,4,40,179.25,85.48740163,92.43468793,85.7716539,58.0875,219.25,2.47E-09,5.50E-11
1724,4,22.5,60,4,16.75,120,0.5,80,139.25,4,60,159.25,85.48740163,92.439387,85.77213249,58.0875,219.25,2.47E-09,5.50E-11
1725,4,22.5,60,4,16.75,120,0.5,80,139.25,4,80,139.25,85.48740163,92.40990961,85.65887421,58.0875,219.25,2.47E-09,3.29E-11
1726,4,22.5,60,4,16.75,120,1,1,218.25,2,1,218.25,1.396375462,86.03178193,5.977133706,55.8821,219.25,2.47E-09,2.01E-11
1727,4,22.5,60,4,16.75,120,1,1,218.25,2,20,199.25,1.396375462,85.98361629,3.671342478,55.8821,219.25,2.47E-09,9.72E-12
1728,4,22.5,60,4,16.75,120,1,1,218.25,2,40,179.25,1.396375462,84.60626911,1.497376526,55.8821,219.25,2.47E-09,4.69E-13
1729,4,22.5,60,4,16.75,120,1,1,218.25,2,60,159.25,1.396375462,86.01805373,1.510047717,55.8821,219.25,2.47E-09,4.72E-13
1730,4,22.5,60,4,16.75,120,1,1,218.25,2,80,139.25,1.396375462,84.65644091,1.497332698,55.8821,219.25,2.47E-09,4.67E-13
1731,4,22.5,60,4,16.75,120,1,1,218.25,3,1,218.25,1.396375462,86.02855246,11.263549,56.7643,219.25,2.47E-09,4.63E-11
1732,4,22.5,60,4,16.75,120,1,1,218.25,3,20,199.25,1.396375462,85.84114773,9.233408352,56.7643,219.25,2.47E-09,3.63E-11
1733,4,22.5,60,4,16.75,120,1,1,218.25,3,40,179.25,1.396375462,85.77835661,7.419599437,56.7643,219.25,2.47E-09,2.74E-11
1734,4,22.5,60,4,16.75,120,1,1,218.25,3,60,159.25,1.396375462,85.80065788,7.432070788,56.7643,219.25,2.47E-09,2.74E-11
1735,4,22.5,60,4,16.75,120,1,1,218.25,3,80,139.25,1.396375462,86.01215001,7.531211506,56.7643,219.25,2.47E-09,2.74E-11
1736,4,22.5,60,4,16.75,120,1,1,218.25,4,1,218.25,1.396375462,86.02648154,16.07948731,57.6464,219.25,2.47E-09,7.36E-11
1737,4,22.5,60,4,16.75,120,1,1,218.25,4,20,199.25,1.396375462,86.0073094,14.36369355,57.6464,219.25,2.47E-09,6.35E-11
1738,4,22.5,60,4,16.75,120,1,1,218.25,4,40,179.25,1.396375462,86.02539697,12.87485875,57.6464,219.25,2.47E-09,5.50E-11
1739,4,22.5,60,4,16.75,120,1,1,218.25,4,60,159.25,1.396375462,86.03162439,12.88437287,57.6464,219.25,2.47E-09,5.50E-11
1740,4,22.5,60,4,16.75,120,1,1,218.25,4,80,139.25,1.396375462,86.03078834,12.88386915,57.6464,219.25,2.47E-09,5.50E-11
1741,4,22.5,60,4,16.75,120,1,20,199.25,2,1,218.25,1.396375462,86.031781,5.977148639,55.8821,219.25,2.47E-09,2.01E-11
1742,4,22.5,60,4,16.75,120,1,20,199.25,2,20,199.25,1.396375462,85.98361629,3.671342478,55.8821,219.25,2.47E-09,9.72E-12
1743,4,22.5,60,4,16.75,120,1,20,199.25,2,40,179.25,1.396375462,84.60628873,1.497376527,55.8821,219.25,2.47E-09,4.69E-13
1744,4,22.5,60,4,16.75,120,1,20,199.25,2,60,159.25,1.396375462,86.01805013,1.510047682,55.8821,219.25,2.47E-09,4.72E-13
1745,4,22.5,60,4,16.75,120,1,20,199.25,2,80,139.25,1.396375462,84.65644091,1.497332698,55.8821,219.25,2.47E-09,4.67E-13
1746,4,22.5,60,4,16.75,120,1,20,199.25,3,1,218.25,1.396375462,86.02855246,11.263549,56.7643,219.25,2.47E-09,4.63E-11
1747,4,22.5,60,4,16.75,120,1,20,199.25,3,20,199.25,1.396375462,85.84114773,9.233408352,56.7643,219.25,2.47E-09,3.63E-11
1748,4,22.5,60,4,16.75,120,1,20,199.25,3,40,179.25,1.396375462,85.77835661,7.419599437,56.7643,219.25,2.47E-09,2.74E-11
1749,4,22.5,60,4,16.75,120,1,20,199.25,3,60,159.25,1.396375462,85.80065788,7.432070788,56.7643,219.25,2.47E-09,2.74E-11
1750,4,22.5,60,4,16.75,120,1,20,199.25,3,80,139.25,1.396375462,86.01215001,7.531211506,56.7643,219.25,2.47E-09,2.74E-11
1751,4,22.5,60,4,16.75,120,1,20,199.25,4,1,218.25,1.396375462,86.02648154,16.07948731,57.6464,219.25,2.47E-09,7.36E-11
1752,4,22.5,60,4,16.75,120,1,20,199.25,4,20,199.25,1.396375462,86.0073094,14.36369355,57.6464,219.25,2.47E-09,6.35E-11
1753,4,22.5,60,4,16.75,120,1,20,199.25,4,40,179.25,1.396375462,86.02539697,12.87485875,57.6464,219.25,2.47E-09,5.50E-11
1754,4,22.5,60,4,16.75,120,1,20,199.25,4,60,159.25,1.396375462,86.03162439,12.88437287,57.6464,219.25,2.47E-09,5.50E-11
1755,4,22.5,60,4,16.75,120,1,20,199.25,4,80,139.25,1.396375462,86.03078834,12.88386915,57.6464,219.25,2.47E-09,5.50E-11
1756,4,22.5,60,4,16.75,120,1,40,179.25,2,1,218.25,1.396375462,86.03178193,5.977133706,55.8821,219.25,2.47E-09,2.01E-11
1757,4,22.5,60,4,16.75,120,1,40,179.25,2,20,199.25,1.396375462,85.98361629,3.671342478,55.8821,219.25,2.47E-09,9.72E-12
1758,4,22.5,60,4,16.75,120,1,40,179.25,2,40,179.25,1.396375462,84.60626911,1.497376526,55.8821,219.25,2.47E-09,4.69E-13
1759,4,22.5,60,4,16.75,120,1,40,179.25,2,60,159.25,1.396375462,86.01805373,1.510047717,55.8821,219.25,2.47E-09,4.72E-13
1760,4,22.5,60,4,16.75,120,1,40,179.25,2,80,139.25,1.396375462,84.65644091,1.497332698,55.8821,219.25,2.47E-09,4.67E-13
1761,4,22.5,60,4,16.75,120,1,40,179.25,3,1,218.25,1.396375462,86.02855246,11.263549,56.7643,219.25,2.47E-09,4.63E-11
1762,4,22.5,60,4,16.75,120,1,40,179.25,3,20,199.25,1.396375462,85.84114773,9.233408352,56.7643,219.25,2.47E-09,3.63E-11
1763,4,22.5,60,4,16.75,120,1,40,179.25,3,40,179.25,1.396375462,85.77835661,7.419599437,56.7643,219.25,2.47E-09,2.74E-11
1764,4,22.5,60,4,16.75,120,1,40,179.25,3,60,159.25,1.396375462,85.80065788,7.432070788,56.7643,219.25,2.47E-09,2.74E-11
